order_id,due date,start_time,finish_time,through_put_time,lateness,priority,variant0,quantity0,variant1,quantity1,variant2,quantity2,planned_week,finished_week,planned_day,finished_day
1,226121,187587.9349,195785.0349,8197.100000000006,-30335.9651,3,FUSE0,10,FUSE1,10,FUSE2,11,2,2,7,7
2,38362,28965.0326,33686.9326,4721.9000000000015,-4675.0674,2,FUSE0,9,FUSE1,9,FUSE2,9,1,1,2,2
3,160988,129255.4326,135036.7257,5781.29310000001,-25951.27429999999,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
4,527034,507440.4048,513229.4349,5789.0300999999745,-13804.565100000007,1,FUSE0,9,FUSE1,9,FUSE2,9,4,4,19,18
5,382999,353219.5349,360169.0349,6949.5,-22829.965099999972,4,FUSE0,9,FUSE1,8,FUSE2,9,3,3,13,13
6,126704,93909.4326,99606.3257,5696.893100000001,-27097.6743,2,FUSE0,9,FUSE1,9,FUSE2,10,1,1,4,4
7,509862,480872.0951,487346.1048,6474.009699999995,-22515.895200000028,1,FUSE0,7,FUSE1,7,FUSE2,8,4,4,18,17
8,400484,378542.8048,385043.0349,6500.230100000044,-15440.965099999972,1,FUSE0,8,FUSE1,8,FUSE2,7,3,3,14,14
9,25485,12030.0,16385.9,4355.9000000000015,-9099.099999999999,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,1,1
10,254427,207726.1065,215735.8349,8009.728399999993,-38691.16510000001,1,FUSE0,10,FUSE1,9,FUSE2,10,2,2,8,8
11,303521,257271.6951,266672.2349,9400.53979999997,-36848.76510000002,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,10,10
12,153164,118310.6326,123652.3257,5341.693100000004,-29511.6743,1,FUSE0,8,FUSE1,7,FUSE2,8,1,1,5,5
13,65576,44931.8326,49612.5326,4680.699999999997,-15963.467400000001,4,FUSE0,9,FUSE1,9,FUSE2,8,1,1,2,2
14,165233,135610.6326,142989.1257,7378.493099999992,-22243.874299999996,3,FUSE0,8,FUSE1,8,FUSE2,8,2,1,6,5
15,360467,330948.0213,338080.6349,7132.613599999982,-22386.365099999995,1,FUSE0,10,FUSE1,10,FUSE2,10,3,3,12,12
16,504680,476468.4951,483007.0063,6538.511200000008,-21672.99369999999,5,FUSE0,9,FUSE1,9,FUSE2,8,4,4,18,17
17,528149,509208.4048,515132.0348,5923.630000000005,-13016.965199999977,1,FUSE0,8,FUSE1,8,FUSE2,8,4,4,19,18
18,158177,124610.2326,131975.1257,7364.893100000001,-26201.874299999996,3,FUSE0,9,FUSE1,9,FUSE2,9,1,1,5,5
19,443070,423702.8048,430916.2063,7213.401500000036,-12153.79369999998,2,FUSE0,7,FUSE1,7,FUSE2,7,4,3,16,15
20,362820,332694.3349,339273.4349,6579.099999999977,-23546.565100000007,1,FUSE0,7,FUSE1,7,FUSE2,8,3,3,12,12
21,277613,222608.8951,230756.2349,8147.339800000016,-46856.76509999999,4,FUSE0,10,FUSE1,10,FUSE2,10,2,2,9,9
22,348078,316479.6213,323336.2349,6856.613599999982,-24741.76510000002,5,FUSE0,8,FUSE1,9,FUSE2,9,3,3,12,12
23,524245,502728.4048,510167.8349,7439.430099999998,-14077.165099999984,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,19,18
24,79138,54666.0326,59033.7326,4367.700000000004,-20104.267399999997,5,FUSE0,7,FUSE1,7,FUSE2,7,1,1,3,3
25,185156,152136.0257,160788.6349,8652.609200000006,-24367.365099999995,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,6,6
26,295589,243963.6951,251651.8349,7688.139799999975,-43937.16510000001,2,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
27,438336,418623.2048,425545.8349,6922.630100000009,-12790.165099999984,1,FUSE0,9,FUSE1,9,FUSE2,10,4,3,16,15
28,559190,535088.4951,539941.2348,4852.739700000035,-19248.765200000023,3,FUSE0,7,FUSE1,7,FUSE2,7,4,4,20,19
29,209460,173454.6326,182201.0349,8746.402299999987,-27258.9651,1,FUSE0,9,FUSE1,9,FUSE2,9,2,2,7,7
30,310315,272913.9349,280623.8349,7709.900000000023,-29691.165099999984,1,FUSE0,7,FUSE1,8,FUSE2,8,2,2,10,10
31,25624,13507.4,17875.3,4367.9,-7748.700000000001,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,1,1
32,522425,497640.8923,503027.1923,5386.299999999988,-19397.807700000005,3,FUSE0,6,FUSE1,6,FUSE2,6,4,4,19,18
33,496170,465771.6048,472599.8349,6828.230100000044,-23570.165099999984,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,17
34,563720,539628.0923,544864.4348,5236.342500000028,-18855.565199999954,2,FUSE0,10,FUSE1,10,FUSE2,9,4,4,20,19
35,457230,435485.5349,442064.6349,6579.099999999977,-15165.365099999995,2,FUSE0,8,FUSE1,7,FUSE2,8,4,4,16,16
36,551525,524260.4951,529759.6348,5499.1397,-21765.3652,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,19,19
37,293065,240930.7349,248746.6349,7815.899999999994,-44318.365099999995,1,FUSE0,8,FUSE1,8,FUSE2,9,2,2,9,9
38,464766,441129.6951,447787.8349,6658.1398000000045,-16978.165099999984,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,16,16
39,400059,374474.4048,381039.4349,6565.0300999999745,-19019.565100000007,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,14,14
40,568110,544064.0923,549300.4348,5236.342500000028,-18809.565199999954,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,20
41,321710,286492.4213,293382.6349,6890.213600000017,-28327.365099999995,1,FUSE0,9,FUSE1,9,FUSE2,9,3,3,11,11
42,26533,14976.2,20270.1326,5293.9326,-6262.867399999999,5,FUSE0,8,FUSE1,8,FUSE2,7,1,1,1,1
43,430314,405953.5349,413401.3213,7447.786399999983,-16912.67869999999,1,FUSE0,11,FUSE1,11,FUSE2,11,3,3,15,15
44,193385,159352.6326,168129.8349,8777.202299999975,-25255.165100000013,1,FUSE0,9,FUSE1,9,FUSE2,10,2,2,6,6
45,487103,457113.6951,463822.2349,6708.53979999997,-23280.76510000002,1,FUSE0,9,FUSE1,9,FUSE2,10,4,4,17,17
46,383519,354742.0213,361394.2349,6652.213599999959,-22124.76510000002,1,FUSE0,7,FUSE1,7,FUSE2,7,3,3,13,13
47,255218,209494.7349,216928.6349,7433.899999999994,-38289.365099999995,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,8,8
48,279764,230393.9349,238097.4349,7703.5,-41666.56510000001,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
49,301273,255802.8951,263491.0349,7688.139800000034,-37781.96509999997,1,FUSE0,9,FUSE1,8,FUSE2,9,2,2,10,10
50,129428,97288.2326,102573.5257,5285.293099999995,-26854.4743,4,FUSE0,8,FUSE1,9,FUSE2,9,1,1,4,4
51,216975,181443.3065,189363.4349,7920.128399999987,-27611.565100000007,5,FUSE0,8,FUSE1,8,FUSE2,8,2,2,7,7
52,551743,527415.1349,532483.2348,5068.09990000003,-19259.765200000023,1,FUSE0,7,FUSE1,7,FUSE2,9,4,4,20,19
53,330105,291084.0951,298062.2349,6978.1398000000045,-32042.76510000002,1,FUSE0,9,FUSE1,9,FUSE2,10,3,3,11,11
54,573659,545532.8923,550831.2348,5298.342500000028,-22827.765200000023,1,FUSE0,8,FUSE1,8,FUSE2,9,4,4,20,20
55,366080,338355.5349,345146.1213,6790.586399999971,-20933.8787,1,FUSE0,8,FUSE1,9,FUSE2,9,3,3,13,12
56,307052,264831.2951,272882.6349,8051.339800000016,-34169.365099999995,5,FUSE0,8,FUSE1,8,FUSE2,8,2,2,10,10
57,132813,103739.8326,109183.9257,5444.093100000013,-23629.074299999993,1,FUSE0,8,FUSE1,8,FUSE2,8,1,1,5,4
58,139827,109702.4257,115058.7326,5356.306899999996,-24768.267399999997,1,FUSE0,9,FUSE1,9,FUSE2,8,1,1,5,4
59,411797,393548.8951,400369.0349,6820.1398000000045,-11427.965099999972,5,FUSE0,9,FUSE1,9,FUSE2,9,3,3,15,14
60,151095,115329.0326,120928.7257,5599.6930999999895,-30166.274300000005,1,FUSE0,8,FUSE1,8,FUSE2,9,1,1,5,5
61,285322,235029.6951,242811.3951,7781.6999999999825,-42510.604900000006,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
62,278014,224383.2951,231949.0349,7565.73980000001,-46064.9651,1,FUSE0,8,FUSE1,8,FUSE2,8,2,2,9,9
63,207706,171915.0326,180426.6349,8511.602299999999,-27279.365099999995,1,FUSE0,9,FUSE1,8,FUSE2,9,2,2,7,7
64,355931,326268.4213,333001.0349,6732.613600000041,-22929.965099999972,1,FUSE0,8,FUSE1,8,FUSE2,9,3,3,12,12
65,37224,27496.2326,32156.1326,4659.9000000000015,-5067.867399999999,1,FUSE0,8,FUSE1,9,FUSE2,9,1,1,2,2
66,193210,158009.0326,166355.4349,8346.402299999987,-26854.565100000007,1,FUSE0,6,FUSE1,6,FUSE2,6,2,2,6,6
67,165486,138735.8326,144763.5257,6027.693100000004,-20722.4743,5,FUSE0,10,FUSE1,9,FUSE2,10,2,2,6,6
68,560537,536375.6951,541653.6348,5277.939699999988,-18883.3652,1,FUSE0,9,FUSE1,9,FUSE2,8,4,4,20,19
69,46659,31837.8326,36348.5326,4510.699999999997,-10310.467400000001,5,FUSE0,8,FUSE1,8,FUSE2,8,1,1,2,2
70,111820,85384.2326,90883.5257,5499.293099999995,-20936.4743,2,FUSE0,8,FUSE1,8,FUSE2,9,1,1,4,4
71,510599,482308.4951,488813.0349,6504.539800000028,-21785.965099999972,1,FUSE0,8,FUSE1,7,FUSE2,8,4,4,18,17
72,137953,108359.8326,113619.9257,5260.093100000013,-24333.074299999993,1,FUSE0,7,FUSE1,7,FUSE2,8,1,1,5,4
73,237466,193466.1065,201508.2349,8042.128400000016,-35957.76509999999,2,FUSE0,8,FUSE1,8,FUSE2,9,2,2,8,7
74,309343,269670.7349,279431.0349,9760.300000000047,-29911.965099999972,5,FUSE0,9,FUSE1,9,FUSE2,9,2,2,10,10
75,353087,321005.2951,330307.0349,9301.73980000004,-22779.965099999972,2,FUSE0,8,FUSE1,8,FUSE2,8,3,3,12,12
76,405564,385702.4048,392384.2349,6681.830099999963,-13179.765100000019,3,FUSE0,9,FUSE1,9,FUSE2,9,3,3,14,14
77,259740,212306.5065,219928.2349,7621.728400000022,-39811.76509999999,3,FUSE0,7,FUSE1,8,FUSE2,8,2,2,8,8
78,263327,215306.4951,222895.4349,7588.939799999993,-40431.56510000001,2,FUSE0,8,FUSE1,7,FUSE2,8,2,2,8,8
79,265418,216621.9349,224364.2349,7742.3000000000175,-41053.76509999999,1,FUSE0,8,FUSE1,8,FUSE2,7,2,2,8,8
80,279344,225819.6951,233417.8349,7598.139799999975,-45926.16510000001,1,FUSE0,7,FUSE1,7,FUSE2,8,2,2,9,9
81,520460,494438.0048,500441.0349,6003.030100000033,-20018.965099999972,5,FUSE0,9,FUSE1,9,FUSE2,10,4,4,18,18
